"[ATTOM ID]",EstimatedValue,EstimatedMinValue,EstimatedMaxValue,CreateDate,ValuationDate,ConfidenceScore,FSD,LastUpdateDate,PublicationDate
299495799,25256,24245,26266,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299497634,84392,81016,87767,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299492132,61389,58319,64458,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299485684,54200,51490,56910,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299485722,105000,99750,110250,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486415,109250,103787,114712,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486705,146600,139270,153930,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486800,139000,133440,144560,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299492395,91140,86583,95697,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299491076,199738,191748,207727,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299491159,142900,141471,144329,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299492666,372589,353959,391218,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299494417,289944,275446,304441,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299494532,237472,225598,249345,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299492817,83762,79573,87950,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299494599,166701,158365,175036,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299493286,201593,191513,211672,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299493659,137472,130598,144345,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299491374,170240,165132,175347,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
322445453,144606,138821,150390,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
327440016,180000,178200,181800,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299491735,134500,127775,141225,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299492093,153202,145541,160862,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299492240,92225,87613,96836,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
331677423,174900,173151,176649,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299485871,114660,108927,120393,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299485890,264095,258813,269376,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299485882,99840,94848,104832,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299485879,182092,176629,187554,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299485928,106000,101760,110240,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299485922,138250,131337,145162,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299485919,121680,115596,127764,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299485909,289407,274936,303877,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299485900,283162,271835,294488,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299485899,255664,253107,258220,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299485898,267932,257214,278649,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299485897,264753,259457,270048,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299485966,110760,105222,116298,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299485961,49530,47053,52006,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299485568,117479,112779,122178,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299485563,155032,147280,162783,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299485562,155600,147820,163380,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299485561,116957,112278,121635,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299495668,51898,49822,53973,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299495660,78694,75546,81841,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299491469,209117,204934,213299,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299498252,166628,159962,173293,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299935381,396205,384318,408091,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935389,341390,334562,348217,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935401,653015,639954,666075,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935414,225338,218577,232098,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935421,199851,193855,205846,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935424,299018,293037,304998,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935432,213917,209638,218195,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935441,243814,236499,251128,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935448,222158,215493,228822,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935469,212653,206273,219032,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935471,298248,295265,301230,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935497,365650,358337,372963,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935499,378967,371387,386546,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935504,354893,347795,361990,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935521,348608,341635,355580,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935541,407732,399577,415886,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935572,313575,310439,316710,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935575,390202,378495,401908,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935588,243291,238425,248156,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935592,231732,227097,236366,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935610,317890,311532,324247,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935614,325392,318884,331899,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935632,260751,252928,268573,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935637,242933,233215,252650,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299935642,358076,350914,365237,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935643,488117,473473,502760,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935647,180791,178983,182598,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935650,170267,166861,173672,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935655,161712,158477,164946,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935667,450531,437015,464046,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935680,353894,346816,360971,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935710,318454,312084,324823,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935714,335382,328674,342089,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935717,371243,363818,378667,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935725,420108,407504,432711,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935812,166660,163326,169993,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935819,175376,171868,178883,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935853,207235,201017,213452,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935858,217334,210813,223854,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935861,179900,178101,181699,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935921,90199,85689,94708,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935940,192008,188167,195848,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935951,144646,140306,148985,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935953,76836,72994,80677,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935957,224331,217601,231060,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935963,158827,155650,162003,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935967,56109,53303,58914,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935970,68464,65040,71887,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935972,176091,170808,181373,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935985,60003,57002,63003,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935996,63561,60382,66739,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935998,175918,170640,181195,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936006,65579,62300,68857,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936012,181110,172054,190165,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936019,209780,205584,213975,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936081,156663,148829,164496,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936082,154556,146828,162283,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936084,160291,152276,168305,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936093,175263,171757,178768,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936095,174895,171397,178392,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936105,150716,143180,158251,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936106,172235,168790,175679,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936131,87739,83352,92125,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936169,153054,146931,159176,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299936216,68924,65477,72370,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936223,242193,234927,249458,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936233,170167,166763,173570,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936239,168325,164958,171691,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936254,84730,80493,88966,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936259,155036,150384,159687,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936268,203585,193405,213764,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936278,139411,135228,143593,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936281,170838,165712,175963,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936289,175434,170170,180697,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936293,193230,185500,200959,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299933836,23382,22212,24551,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936619,804359,764141,844576,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936628,1813294,1722629,1903958,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933519,170979,165849,176108,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935049,39807,38612,41001,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935914,200876,196858,204893,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936220,20815,19774,21855,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936417,18497,17572,19421,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936419,194128,188304,199951,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936470,360503,349687,371318,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936471,235842,228766,242917,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936534,730054,693551,766556,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936551,664759,631521,697996,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936989,933002,886351,979652,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936553,1824551,1733323,1915778,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936622,6074605,5770874,6378335,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
326078878,54622,51890,57353,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
311348514,67154,63796,70511,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936555,792500,752875,832125,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933575,82730,78593,86866,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
311348414,1452515,1379889,1525140,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933010,229612,222723,236500,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933724,163785,158871,168698,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934295,267046,264375,269716,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299934302,127706,123874,131537,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934985,167125,163782,170467,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299931524,21983,20883,23082,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299931525,56675,53841,59508,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299932978,259870,252073,267666,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933290,57667,54783,60550,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933291,73898,70203,77592,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933360,253101,248038,258163,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933379,243865,236549,251180,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933446,229000,226710,231290,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299933455,185245,175982,194507,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933491,187325,183578,191071,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933540,58870,55926,61813,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933603,149376,144894,153857,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933754,80995,76945,85044,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933936,62304,59188,65419,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934006,76800,72960,80640,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934076,181316,175876,186755,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934375,424892,420643,429140,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299934398,109421,106138,112703,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934485,171505,168074,174935,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933769,53808,51117,56498,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934038,232388,225416,239359,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934097,262192,254326,270057,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934101,260983,253153,268812,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934120,166011,162690,169331,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934316,451402,442373,460430,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933031,211884,205527,218240,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933319,264883,254287,275478,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299933411,384576,376884,392267,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933950,91332,86765,95898,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934105,250909,243381,258436,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934106,198121,192177,204064,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934131,228977,222107,235846,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934365,450542,437025,464058,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934380,341737,334902,348571,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934385,367346,363672,371019,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299938486,308759,293321,324196,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934508,72959,70770,75147,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934749,98483,95528,101437,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934767,254928,247280,262575,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934812,80340,77929,82750,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934828,72128,69964,74291,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934915,169000,167310,170690,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299934955,240448,233234,247661,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934958,157315,154168,160461,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935008,306705,303637,309772,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935027,160807,155982,165631,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935068,262467,254592,270341,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935094,60842,59625,62058,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935108,102737,100682,104791,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935145,205465,197246,213683,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299937142,365467,358157,372776,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299937162,722065,707623,736506,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299937206,315964,309644,322283,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299929776,68127,64720,71533,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299930250,31648,30065,33230,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299930283,37205,35344,39065,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299931076,50923,48376,53469,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299931287,83597,79417,87776,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299932959,179669,176075,183262,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933013,245978,238598,253357,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933072,192076,186313,197838,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299928801,101651,96568,106733,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928829,50604,48073,53134,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936530,394220,382393,406046,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936592,3267155,3103797,3430512,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299939424,19258,18295,20220,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934531,190987,183347,198626,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299936476,666954,633606,700301,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935751,399052,387080,411023,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935878,501425,481368,521482,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299933345,154062,146358,161765,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933373,152600,144970,160230,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933374,171324,162757,179890,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933375,66995,63645,70344,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933423,159644,154854,164433,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933444,208813,202548,215077,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933448,134803,128062,141543,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299941187,99828,94836,104819,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935241,86642,82309,90974,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935422,205421,199258,211583,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935470,331069,324447,337690,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935652,175090,171588,178591,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935772,218119,211575,224662,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935790,202739,196656,208821,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936056,228585,221727,235442,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936374,191923,188084,195761,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933955,63950,60752,67147,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934107,216044,209562,222525,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934128,130732,126810,134653,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934161,226783,219979,233586,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934203,133370,129368,137371,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934237,138573,134415,142730,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935147,216002,207361,224642,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299935259,168546,161804,175287,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299933460,197656,193702,201609,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299933981,68021,64619,71422,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934075,177278,171959,182596,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934297,219597,217401,221792,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935408,285701,282843,288558,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935436,82217,80572,83861,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935583,312043,308922,315163,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935738,151490,148460,154519,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935757,194773,192825,196720,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935950,44498,42273,46722,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936003,55950,53152,58747,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936004,67685,64300,71069,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936047,58923,55976,61869,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936057,167955,159557,176352,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936121,151247,143684,158809,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936173,40374,38355,42392,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936240,50622,48090,53153,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936341,143270,140404,146135,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936378,154373,149741,159004,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936513,212788,206404,219171,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299940729,53348,50680,56015,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940072,89597,85117,94076,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940629,62216,59105,65326,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940652,38055,36152,39957,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940662,53737,51050,56423,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940665,72181,68571,75790,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940678,100412,95391,105432,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940681,96146,91338,100953,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940694,94199,89489,98908,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940723,110696,105161,116230,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940827,138060,131157,144963,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940846,50640,48108,53172,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940858,34993,33243,36742,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940860,101350,96282,106417,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928766,42940,40793,45087,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299929748,34444,32721,36166,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299931251,116413,110592,122233,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299931284,53047,50394,55699,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299928807,212011,201410,222611,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299939966,130821,124279,137362,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299937484,44162,41953,46370,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933271,419306,406726,431885,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933299,220434,213820,227047,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933335,94695,89960,99429,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933396,167283,158918,175647,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933400,154574,146845,162302,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933418,273356,265155,281556,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933440,98695,93760,103629,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934028,216006,209525,222486,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934129,190136,184431,195840,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934172,2734420,2652387,2816452,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934314,376794,369258,384329,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934345,229189,222313,236064,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934356,449511,436025,462996,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935038,153452,150382,156521,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299937191,338057,331295,344818,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299931514,81827,77735,85918,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933451,269632,261543,277720,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936236,146411,143482,149339,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936460,235000,232650,237350,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299931520,74021,70319,77722,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933427,78446,74523,82368,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933432,169771,161282,178259,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933543,147229,139867,154590,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933876,138609,131678,145539,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933934,180584,176972,184195,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
